6.866248467912555720e-01,5.418676670453030919e-01
7.073260187511076769e-01,7.982576454344180172e-01
5.303872795038298005e-01,9.371009148330921024e-01
8.588082124878234636e-01,3.729456630847853837e-01
8.736911616607925257e-01,3.731572040881415142e-01
8.142030545818103038e-01,7.975341664005874964e-01
7.338443904358642467e-01,8.338322739678053486e-01
8.521725172105053536e-01,3.764800213588666011e-01
5.355540718074312118e-02,9.425603140282512449e-01
6.992484622378809800e-02,9.460041014956106498e-01
8.218092722063079225e-02,9.214561972715609173e-01
1.085364150279884699e-01,9.558204834577870290e-01
6.478941894103160681e-01,5.821685461874652745e-01
6.076817427761398438e-01,6.024324211420630792e-01
1.631146413057470435e-01,9.045009094869139732e-01
5.986151905612036028e-01,9.162625828979246156e-01
5.082794037995016501e-01,5.481931611942455485e-01
5.987244321679840997e-01,6.808385090764964565e-01
6.639673810799098796e-02,8.603630242368207615e-01
5.909006290583425081e-01,1.003171881519474118e+00
7.062255066516627544e-02,9.561428936699821746e-01
3.252342685351318485e-02,8.938791344817523798e-01
5.421802997166447202e-01,9.709950879123465661e-01
6.021514214736113368e-01,5.670021406952716614e-01
6.791472603303316813e-01,5.527376376537656011e-01
7.014610886437413484e-01,6.927833454208052189e-01
5.173495016760999432e-01,8.701951455513123879e-01
5.037342956487916856e-01,9.538667230954498422e-01
1.504020876756208824e-01,9.083568010598976894e-01
5.659862015930497980e-01,1.000031932642114763e+00
2.345921466410896272e-01,9.675339880957360972e-01
8.386035705386406525e-01,3.830610938772358032e-01
1.411366772180452367e-01,8.831050752684881378e-01
7.674843805644202543e-01,7.343851670396366327e-01
5.391053168387008321e-02,9.866533071074761185e-01
5.999130554843179475e-01,7.040280816144071085e-01
6.331549579494526458e-01,6.137975793273733327e-01
5.680145547727581956e-01,9.706995360907176851e-01
5.112370967150584589e-01,9.999833961920034930e-01
8.582264837607758157e-01,3.704154595071134648e-01
5.349847277592520989e-01,6.498527514085192802e-01
7.130018096737241740e-01,8.830769702421841227e-01
3.829979002009943623e-02,9.491785265120036286e-01
1.312256904110146449e-01,9.867332282239859031e-01
5.532299275450132114e-01,6.829428670502691867e-01
9.655137462698377970e-02,8.964831654532003924e-01
5.209901712130963203e-01,9.873735057189775288e-01
8.611335390230490106e-01,3.480621554770486625e-01
8.396280453247993991e-01,3.756615826782839784e-01
5.459269475772301483e-01,1.023384003884165505e+00
6.547975753266289667e-01,4.858398636436858653e-01
5.232016758528001965e-01,1.044472773342757455e+00
8.603308235760779299e-01,3.780910176241526477e-01
2.633429536942079319e-02,9.619942134815305801e-01
8.023040331005688586e-01,9.428812952561205218e-01
8.676396526530226749e-01,3.841863077603853704e-01
8.019382488054846991e-01,7.633931151860221531e-01
5.753078533028858077e-01,9.383604829828375848e-01
5.812333577386008532e-01,6.230926934137420714e-01
4.280742078816729412e-02,9.007664248212552405e-01
8.514582421662264533e-01,3.747581615215344053e-01
8.788680176822969425e-01,7.841349377570443480e-01
6.001905051890648046e-01,6.375332597355818365e-01
7.325578055900747731e-01,8.420205767986326251e-01
6.322898925080054910e-01,6.047637413835724729e-01
9.267875630565415579e-02,8.941472966218586560e-01
8.434564815973066843e-01,3.751271272437340931e-01
7.498251552921930685e-01,6.878526512061000631e-01
5.560902741255127069e-01,5.613143492150817204e-01
9.967418305041172988e-02,8.985274397454499073e-01
5.906031973299584736e-01,5.683573897766749372e-01
6.139045042282347264e-01,9.712480962326921485e-01
8.591470074323807049e-01,3.618929777862306962e-01
7.786942144385078368e-01,8.272253826325044468e-01
7.152319719997498604e-01,8.152249475682723512e-01
8.037545663174159305e-01,7.967840871557767546e-01
7.814241211953377730e-01,8.001285509897905213e-01
5.961248735003764621e-01,9.434708705656935646e-01
8.590818080591270389e-01,3.562182825032335631e-01
5.412113786930554671e-01,9.169088675026343394e-01
5.988459546848347026e-01,6.166863418135579700e-01
6.764224668399657636e-01,8.624749858089140186e-01
5.603751339953787491e-01,9.609175745370031052e-01
5.504515414126668338e-01,9.978301844992717440e-01
5.502059809597800166e-01,9.825601323455478431e-01
5.621883773698563846e-01,6.188675049364292802e-01
7.042241786700466077e-01,8.748786095692984155e-01
5.121327343513011332e-01,9.169765447733315700e-01
1.178940386347755720e-01,9.685422759000408277e-01
8.069392951156884042e-01,7.730146231758834308e-01
1.472516222745245129e-01,9.744747170703388361e-01
1.830163257539201005e-01,9.114174451981080782e-01
8.011995816219368294e-01,7.315840472300658703e-01
8.532581735220989838e-01,3.929225187662708785e-01
1.925915032739881905e-02,9.513869408045991793e-01
5.657917017662840165e-01,9.710876332401056077e-01
6.418201117648643095e-01,5.672006593968503818e-01
9.182602603259946983e-02,9.893191923106123831e-01
7.867341657121312837e-02,9.610167076770717021e-01
8.465536373011949278e-01,3.599066575955482405e-01
7.079646218856200379e-01,7.590051495929212022e-01
7.737701730805899292e-01,9.179446199153610264e-01
8.721963302822317576e-01,3.654694012480904641e-01
5.851194473813889907e-01,6.193530323171506646e-01
8.681258380881856640e-01,3.783110397636729183e-01
5.347690124270065848e-01,9.726498125931531957e-01
6.278516808132298399e-01,8.249941784163311587e-01
8.600964424196735347e-01,3.815392484775334547e-01
4.999200152535145936e-01,6.633186974846791983e-01
7.425852782929649454e-01,8.229371224789041595e-01
8.421412803838065342e-01,3.682119570256828234e-01
9.867598806096297692e-02,9.791491353240923123e-01
5.269102661415232536e-01,9.522835663036971487e-01
8.569153064878429760e-01,3.803996743446600992e-01
6.035971187348136979e-01,6.807469611542824595e-01
1.589957273642164937e-01,9.658125472910430442e-01
8.115953128799267002e-01,6.444401460317811248e-01
5.337043420231468716e-01,9.989084971950892289e-01
6.334565859731090542e-01,5.830938840718684624e-01
6.243507360334858980e-01,5.159778225548657948e-01
7.176123738733096724e-01,8.668902346946001369e-01
1.354760205828138553e-01,8.726869507027236184e-01
8.488970711689085569e-01,3.743958144237417018e-01
7.298467708874178950e-02,9.427932409255886936e-01
9.343998459598933104e-02,9.304705642870907401e-01
5.702223798394918663e-01,9.374634800161119053e-01
1.764339947630831351e-01,8.605071821417409339e-01
5.472861981273918763e-01,9.058927251073682907e-01
8.634427670082368556e-01,3.771359609419912551e-01
5.757537786219922848e-01,9.671342207260936741e-01
8.609618079902983112e-01,3.587834824283898660e-01
8.073822907565048057e-01,7.721108334526562977e-01
5.361546091689293192e-01,9.542887858675226376e-01
8.718682054431492467e-01,3.674016021853807046e-01
8.440594295272577652e-01,7.659503007105927797e-01
7.350341343571366037e-01,7.028533393124632989e-01
9.324019080887398225e-02,9.202234116266949648e-01
8.740160961090341907e-01,3.608331365377763778e-01
5.628655950021534959e-01,9.739205974085518580e-01
1.044317930528683297e-01,9.471631971368736913e-01
7.714696603544077269e-02,9.299498391081864046e-01
8.586561173331741514e-01,3.833084116111663553e-01
6.965300597077687117e-01,8.829236197464629399e-01
8.679244428915295906e-01,3.591751220099547171e-01
7.760639200278467431e-01,7.757075111795196376e-01
8.619530173691202224e-01,3.760519563759289197e-01
6.098283922486377184e-01,5.919534913961398415e-01
6.323876819608026389e-01,6.510745390414049982e-01
5.343090911852450553e-01,9.366392572881931944e-01
5.780567757996233347e-01,9.084908267225766387e-01
8.508824150357848781e-01,3.794062782949217394e-01
9.679689430553387042e-02,9.283317964530425348e-01
5.523695324057328326e-01,1.004682346420942674e+00
5.732654239169051591e-01,9.468123579672207413e-01
7.104156677949232668e-01,7.696680443011145734e-01
8.454535531138045457e-01,3.796497406810864783e-01
6.452716415188709531e-01,8.167915943430327230e-01
8.658377553079035227e-01,3.789709175195965507e-01
6.900959590297517376e-01,8.499615922594915274e-01
1.213140493675400888e-01,8.972013336163351394e-01
6.556542972145781856e-02,9.479386595657579573e-01
8.618856237306722345e-01,3.804669231852820799e-01
7.082132956078488473e-01,6.538652066939283358e-01
7.259013456810444742e-01,5.664105515037498595e-01
7.973611925655191279e-02,8.755265313941434924e-01
8.478065971127397571e-01,3.610144996363101599e-01
8.611131405534070415e-01,3.799144331416093867e-01
8.681491591079032455e-01,3.829491644403580919e-01
7.815945645327090907e-02,9.588874659680388657e-01
7.264808068527583984e-01,8.675641104173923424e-01
8.453300249430441005e-01,3.618267505305227671e-01
7.001587822729267163e-01,8.800811751011227146e-01
5.207218644797081408e-01,9.410911417215873653e-01
6.597998824935332740e-01,5.373970406311410208e-01
1.168821840176370586e-01,9.729238098569128468e-01
